gps_sec,odom_speed
332128.938004414,0
332129.005002564,0
332129.072000714,0
332129.13800325,0
332129.2050014,0
332129.271999825,0
332129.338002087,0
332129.405000512,0
332129.471998662,0
332129.538001199,0
332129.604999349,0
332129.672007675,0
332129.738000035,0
332129.804998185,0
332129.872006511,0
332130.005007198,0
332130.072005348,0
332130.138007885,0
332130.205006035,0
332130.272004459,0
332130.338006721,0
332130.405005146,0
332130.472003296,0
332130.538005833,0
332130.605003983,0
332130.672002133,0
332130.73800467,0
332130.805002819,0
332130.872001244,0
332131.005001931,0
332131.072000081,0
332131.138998231,0
332131.205000768,0
332131.271998918,0
332131.339007244,0
332131.404999604,0
332131.47200793,0
332131.538000291,0
332131.604998441,0
332131.672006767,0
332131.737999128,0
332131.805007454,0
332131.872005879,0
332131.939004028,0
332132.005006565,0
332132.072004715,0
332132.139002865,0
332132.205005402,0
332132.272003552,0
332132.339001702,0
332132.405004239,0
332132.472002388,0
332132.539000813,0
332132.605003075,0
332132.6720015,0
332132.73899965,0
332132.805002187,0
332132.872000337,0
332132.938998486,0
332133.005001023,0
332133.071999173,0
332133.139007499,0
332133.20499986,0
332133.271998285,0
332133.339006336,0
332133.404998972,0
332133.472007023,0
332133.539005448,0
332133.605007709,0
332133.672006134,0
332133.739004284,0
332133.805006821,0
332133.872004971,0
332133.939003121,0
332134.005005658,0
332134.072003808,0
332134.139002232,0
332134.205004494,0
332134.272002919,0
332134.339001069,0
332134.405003606,0
332134.472001756,0
332134.538999906,0
332134.605002443,0
332134.672000592,0
332134.738998742,0
332134.805001279,0
332134.871999429,0
332134.939007755,0
332135.005000116,0
332135.071998541,0
332135.139006867,0
332135.204999227,0
332135.272007553,0
332135.339005703,0
332135.404998064,0
332135.47200639,0
332135.53900454,0
332135.605007077,0
332135.672005227,0
332135.739003377,0
332135.805005913,0
332135.872004063,0
332135.939002488,0
332136.00500475,0
332136.072003175,0
332136.139001325,0
332136.205003862,0
332136.272002012,0
332136.339000161,0
332136.405002698,0
332136.472000848,0
332136.538999273,0
332136.605001535,0
332136.67199996,0
332136.73899811,0
332136.805000647,0
332136.871998796,0
332136.939007122,0
332137.004999483,0
332137.072007809,0
332137.139005959,0
332137.20499832,0
332137.272006646,0
332137.339004796,0
332137.406003221,0
332137.472005482,0
332137.539003907,0
332137.606002057,0
332137.672004594,0
332137.739002744,0
332137.806000894,0
332137.872003431,0
332137.939001581,0
332138.00599973,0
332138.072002267,0
332138.139000417,0
332138.205998842,0
332138.272001104,0
332138.338999529,0
332138.406007855,0
332138.472000216,0
332138.538998365,0
332138.606006691,0
332138.671999052,0
332138.739007378,0
332138.806005528,0
332138.871997889,0
332138.939006215,0
332139.006004365,0
332139.072006902,0
332139.139005051,0
332139.206003476,0
332139.272005738,0
332139.339004163,0
332139.406002313,0
332139.539003,0
332139.60600115,0
332139.672003686,0
332139.739001836,0
332139.806000261,0
332139.872002523,0
332139.939000948,0
332140.005999098,0
332140.072001635,0
332140.138999785,0
332140.205997934,0
332140.272000471,0
332140.338998621,0
332140.406006947,0
332140.471999308,0
332140.539007634,0
332140.606005784,0
332140.671998145,0
332140.739006471,0
332140.806004895,0
332140.872007157,0
332140.939005582,0
332141.006003732,0
332141.072006269,0
332141.139004419,0
332141.206002569,0
332141.272005106,0
332141.339003255,0
332141.406001405,0
332141.47299983,0
332141.539002092,0
332141.606000517,0
332141.672002779,0
332141.739001204,0
332141.805999354,0
332141.87200189,0
332141.93900004,0
332142.00599819,0
332142.073006516,0
332142.138998877,0
332142.206007203,0
332142.273005353,0
332142.33900789,0
332142.40600604,0
332142.473004464,0
332142.539006726,0
332142.606005151,0
332142.673003301,0
332142.739005838,0
332142.806003988,0
332142.873002138,0
332142.939004675,0
332143.006002824,0
332143.073001249,0
332143.139003511,0
332143.206001936,0
332143.273000086,0
332143.339002623,0
332143.406000773,0
332143.472998923,0
332143.539001459,0
332143.605999609,0
332143.673007935,0
332143.739000296,0
332143.805998446,0
332143.873006772,0
332143.938999133,0
332144.006007459,0
332144.073005884,0
332144.138998244,0
332144.20600657,0
332144.27300472,0
332144.339007257,0
332144.406005407,0
332144.473003557,0
332144.539006094,0
332144.606004244,0
332144.673002393,0
332144.73900493,0
332144.80600308,0
332144.873001505,0
332144.939003767,0
332145.006002192,0
332145.073000342,0
332145.139002879,0
332145.206001028,0
332145.272999178,0
332145.339001715,0
332145.405999865,0
332145.47299829,0
332145.539000552,0
332145.605998977,0
332145.673007028,0
332145.738999663,0
332145.806007714,0
332145.873006139,0
332145.9389985,0
332146.006006826,0
332146.073004976,0
332146.139007513,0
332146.206005663,0
332146.273003813,0
332146.339006349,0
332146.406004499,0
332146.473002924,0
332146.539005186,0
332146.606003611,0
332146.673001761,0
332146.739004298,0
332146.806002448,0
332146.873000597,0
332146.939003134,0
332147.006001284,0
332147.072999434,0
332147.139001971,0
332147.206000121,0
332147.272998546,0
332147.339000808,0
332147.405999232,0
332147.473007558,0
332147.538999919,0
332147.605998069,0
332147.673006395,0
332147.738998756,0
332147.806007082,0
332147.873005232,0
332147.939007769,0
332148.006005918,0
332148.073004068,0
332148.140002493,0
332148.206004755,0
332148.27300318,0
332148.34000133,0
332148.406003867,0
332148.473002017,0
332148.540000166,0
332148.606002703,0
332148.673000853,0
332148.739999278,0
332148.80600154,0
332148.872999965,0
332148.939998115,0
332149.006000652,0
332149.072998801,0
332149.140007127,0
332149.205999488,0
332149.273007814,0
332149.340005964,0
332149.405998325,0
332149.473006651,0
332149.540004801,0
332149.606007338,0
332149.673005487,0
332149.740003912,0
332149.806006174,0
332149.873004599,0
332150.006005286,0
332150.073003436,0
332150.140001586,0
332150.206004122,0
332150.273002272,0
332150.340000422,0
332150.406002959,0
332150.473001109,0
332150.539999534,0
332150.606001796,0
332150.673000221,0
332150.73999837,0
332150.806000907,0
332150.872999057,0
332150.940007383,0
332151.005999744,0
332151.072997894,0
332151.14000622,0
332151.205998581,0
332151.273006907,0
332151.340005056,0
332151.406007593,0
332151.473005743,0
332151.540004168,0
332151.60600643,0
332151.673004855,0
332151.740003005,0
332151.806005542,0
332151.873003691,0
332151.940001841,0
332152.006004378,0
332152.073002528,0
332152.140000953,0
332152.206999103,0
332152.27300164,0
332152.33999979,0
332152.406997939,0
332152.473000476,0
332152.539998626,0
332152.607006952,0
332152.672999313,0
332152.740007639,0
332152.807005789,0
332152.872998149,0
332152.940006476,0
332153.0070049,0
332153.073007162,0
332153.140005587,0
332153.207003737,0
332153.273006274,0
332153.340004424,0
332153.407002574,0
332153.473005111,0
332153.54000326,0
332153.60700141,0
332153.673003947,0
332153.740002097,0
332153.807000522,0
332153.873002784,0
332153.940001209,0
332154.006999359,0
332154.073001895,0
332154.140000045,0
332154.206998195,0
332154.273000732,0
332154.339998882,0
332154.407007208,0
332154.472999569,0
332154.540007895,0
332154.607006045,0
332154.67299868,0
332154.740006731,0
332154.807005156,0
332154.873007418,0
332154.940005843,0
332155.007003993,0
332155.07300653,0
332155.14000468,0
332155.207002829,0
332155.273005366,0
332155.340003516,0
332155.407001941,0
332155.473004203,0
332155.540002628,0
332155.607000778,0
332155.673003315,0
332155.740001464,0
332155.806999614,0
332155.873002151,0
332155.940000301,0
332156.006998451,0
332156.073000988,0
332156.139999138,0
332156.207007464,0
332156.272999824,0
332156.339998249,0
332156.407006575,0
332156.472998936,0
332156.540007262,0
332156.607005412,0
332156.673007949,0
332156.740006099,0
332156.807004248,0
332156.873006785,0
332156.940004935,0
332157.007003085,0
332157.073005622,0
332157.140003772,0
332157.207002197,0
332157.273004459,0
332157.340002884,0
332157.407001033,0
332157.47300357,0
332157.54000172,0
332157.60699987,0
332157.673002407,0
332157.740000557,0
332157.806998982,0
332157.873001244,0
332157.939999668,0
332158.007007719,0
332158.073000355,0
332158.139998505,0
332158.207006831,0
332158.272999192,0
332158.340007518,0
332158.407005668,0
332158.472998028,0
332158.540006354,0
332158.607004504,0
332158.674002929,0
332158.740005191,0
332158.807003616,0
332158.874001766,0
332158.940004303,0
332159.007002453,0
332159.074000602,0
332159.140003139,0
332159.207001289,0
332159.273999439,0
332159.340001976,0
332159.407000126,0
332159.473998551,0
332159.540000813,0
332159.606999237,0
332159.674007563,0
332159.739999924,0
332159.806998074,0
332159.8740064,0
332159.939998761,0
332160.007007087,0
332160.074005237,0
332160.140007774,0
332160.207005923,0
332160.274004073,0
332160.34000661,0
332160.40700476,0
332160.474003185,0
332160.540005447,0
332160.607003872,0
332160.674002022,0
332160.740004558,0
332160.807002708,0
332160.874000858,0
332160.940003395,0
332161.007001545,0
332161.07399997,0
332161.140002232,0
332161.207000657,0
332161.273998806,0
332161.340001343,0
332161.406999493,0
332161.474007819,0
332161.54000018,0
332161.60699833,0
332161.674006656,0
332161.739999017,0
332161.807007343,0
332161.874005492,0
332161.939997853,0
332162.007006179,0
332162.074004604,0
332162.140006866,0
332162.207005291,0
332162.274003441,0
332162.340005978,0
332162.407004127,0
332162.474002277,0
332162.540004814,0
332162.607002964,0
332162.674001114,0
332162.740003651,0
332162.807001801,0
332162.874000226,0
332162.940002487,0
332163.007000912,0
332163.073999062,0
332163.141007388,0
332163.206999749,0
332163.273997899,0
332163.341006225,0
332163.406998586,0
332163.474006912,0
332163.541005061,0
332163.607007598,0
332163.674005748,0
332163.741004173,0
332163.807006435,0
332163.87400486,0
332163.94100301,0
332164.007005547,0
332164.074003696,0
332164.141001846,0
332164.207004383,0
332164.274002533,0
332164.341000958,0
332164.40700322,0
332164.474001645,0
332164.540999795,0
332164.607002331,0
332164.674000481,0
332164.740998631,0
332164.807001168,0
332164.873999318,0
332164.941007644,0
332165.007000005,0
332165.073998155,0
332165.141006481,0
332165.206998841,0
332165.274007167,0
332165.341005592,0
332165.407007854,0
332165.474006279,0
332165.541004429,0
332165.607006966,0
332165.674005116,0
332165.741003265,0
332165.807005802,0
332165.874003952,0
332165.941002102,0
332166.007004639,0
332166.074002789,0
332166.141001214,0
332166.207003476,0
332166.2740019,0
332166.34100005,0
332166.407002587,0
332166.474000737,0
332166.540998887,0
332166.607001424,0
332166.673999574,0
332166.7410079,0
332166.80700026,0
332166.873998685,0
332166.941006736,0
332167.006999372,0
332167.074007423,0
332167.141005848,0
332167.206998209,0
332167.274006535,0
332167.341004685,0
332167.407007221,0
332167.474005371,0
332167.541003521,0
332167.607006058,0
332167.674004208,0
332167.741002633,0
332167.807004895,0
332167.87400332,0
332167.941001469,0
332168.007004006,0
332168.074002156,0
332168.141000306,0
332168.207002843,0
332168.274000993,0
332168.340999143,0
332168.40700168,1.11111111111111
332168.473999829,1.11111111111111
332168.540998254,1.11111111111111
332168.607000516,1.11111111111111
332168.673998941,1.11111111111111
332168.741007267,1.11111111111111
332168.806999628,1.11111111111111
332168.874007954,1.11111111111111
332168.941006104,1.11111111111111
332169.006998464,1.11111111111111
332169.07400679,1.11111111111111
332169.14100494,1.11111111111111
332169.20800309,1.11111111111111
332169.274005627,1.11111111111111
332169.341003777,1.11111111111111
332169.407006314,1.11111111111111
332169.474004464,1.11111111111111
332169.541002889,1.11111111111111
332169.608001038,1.13333621793039
332169.674003575,1.31667659823724
332169.741001725,1.50278257003309
332169.807999875,1.66666666666667
332169.874002412,1.66666666666667
332169.941000562,1.66666666666667
332170.007998987,1.66666666666667
332170.074001249,1.66666666666667
332170.140999673,1.66666666666667
332170.208007724,1.66666666666667
332170.27400036,1.66666666666667
332170.34099851,1.66666666666667
332170.408006836,1.66666666666667
332170.473999197,1.66666666666667
332170.541007523,1.66666666666667
332170.608005673,1.66666666666667
332170.673998034,1.66666666666667
332170.741006359,1.66666666666667
332170.808004509,1.66666666666667
332170.874007046,1.66666666666667
332170.941005196,1.66666666666667
332171.008003621,1.66666666666667
332171.074005883,1.66666666666667
332171.141004308,1.66666666666667
332171.208002458,1.66666666666667
332171.274004995,1.66666666666667
332171.341003144,1.66666666666667
332171.408001294,1.66666666666667
332171.474003831,1.66666666666667
332171.541001981,1.66666666666667
332171.608000131,1.66666666666667
332171.674002668,1.66666666666667
332171.741000818,1.66666666666667
332171.807999242,1.66666666666667
332171.874001504,1.66666666666667
332171.940999929,1.66666666666667
332172.007998079,1.68888355294734
332172.074000616,1.8722239332542
332172.140998766,2.05832990505005
332172.208007092,2.22222222222222
332172.273999453,2.22222222222222
332172.341007779,2.22222222222222
332172.408005928,2.22222222222222
332172.473998289,2.22222222222222
332172.541006615,2.22222222222222
332172.608004765,2.22222222222222
332172.674007302,2.22222222222222
332172.741005452,2.22222222222222
332172.808003877,2.21110572677959
332172.874006139,2.11943591861394
332172.941004563,2.02638255072824
332173.008002713,1.94444444444444
332173.07400525,1.94444444444444
332173.1410034,1.94444444444444
332173.20800155,1.94444444444444
332173.274004087,1.94444444444444
332173.341002237,1.94444444444444
332173.408000662,1.94444444444444
332173.474002923,1.94444444444444
332173.541001348,1.94444444444444
332173.607999498,1.94444444444444
332173.674002035,1.94444444444444
332173.741000185,1.94444444444444
332173.807998335,1.96666204118196
332173.875006661,2.15279628007314
332173.940999022,2.33610839328467
332174.008007348,2.5
332174.075005497,2.5
332174.140997858,2.5
332174.208006184,2.5
332174.275004609,2.5
332174.341006871,2.5
332174.408005296,2.5
332174.475003446,2.5
332174.541005983,2.5
332174.608004132,2.5
332174.675002282,2.5
332174.741004819,2.5
332174.808002969,2.5
332174.875001119,2.5
332174.941003656,2.5
332175.008001806,2.5
332175.075000231,2.5
332175.141002492,2.5
332175.208000917,2.48888761482667
332175.274999067,2.39583462892875
332175.341001604,2.30416443877532
332175.407999754,2.22222222222222
332175.474997904,2.22222222222222
332175.541000441,2.22222222222222
332175.607998591,2.22222222222222
332175.675006917,2.22222222222222
332175.740999277,2.22222222222222
332175.808007603,2.22222222222222
332175.875005753,2.22222222222222
332175.940998389,2.22222222222222
332176.00800644,2.22222222222222
332176.075004865,2.22222222222222
332176.141007127,2.22222222222222
332176.208005552,2.22222222222222
332176.275003701,2.22222222222222
332176.341006238,2.22222222222222
332176.408004388,2.22222222222222
332176.475002538,2.22222222222222
332176.541005075,2.22222222222222
332176.608003225,2.22222222222222
332176.67500165,2.22222222222222
332176.741003912,2.22222222222222
332176.808002336,2.22222222222222
332176.875000486,2.22222222222222
332176.941003023,2.22222222222222
332177.008001173,2.21110948182047
332177.074999323,2.11805649592255
332177.14100186,2.02638630576912
332177.20800001,1.94444444444444
332177.27499816,1.94444444444444
332177.341000696,1.94444444444444
332177.407998846,1.94444444444444
332177.475007172,1.94444444444444
332177.540999533,1.94444444444444
332177.608007859,1.93332241789968
332177.675006284,1.84026905001398
332177.740998645,1.74861299340822
332177.808006971,1.66666666666667
332177.875005121,1.66666666666667
332177.941007658,1.66666666666667
332178.008005807,1.66666666666667
332178.075003957,1.66666666666667
332178.141006494,1.66666666666667
332178.208004644,1.66666666666667
332178.275002794,1.66666666666667
332178.341005331,1.66666666666667
332178.408003481,1.65555072144489
332178.475001905,1.5624973535321
332178.541004167,1.47082754533977
332178.608002592,1.38888888888889
332178.675000742,1.38888888888889
332178.741003279,1.38888888888889
332178.808001429,1.38888888888889
332178.874999579,1.38888888888889
332178.941002116,1.38888888888889
332179.008000265,1.38888888888889
332179.07499869,1.38888888888889
332179.141000952,1.38888888888889
332179.207999377,1.38888888888889
332179.275007428,1.38888888888889
332179.341000064,1.38888888888889
332179.407998214,1.37778025875321
332179.47500654,1.28471313928053
332179.5409989,1.19305708264809
332179.608007226,1.11111111111111
332179.675005376,1.11111111111111
332179.741007913,1.11111111111111
332179.808006063,1.09999157900715
332179.875004213,1.00693859310923
332179.94100675,0.915268402955796
332180.0080049,0
332180.075003325,0
332180.141005586,0
332180.208004011,0
332180.275002161,0
332180.342000311,0
332180.408002848,0
332180.475000998,0
332180.541999148,0
332180.608001685,0
332180.674999835,0
332180.741998259,0
332180.808000521,0.85555700339351
332180.874998946,1.04166373916491
332180.942007272,1.22779797805609
332181.007999633,1.38888888888889
332181.075007959,1.38888888888889
332181.142006109,1.38888888888889
332181.207998469,1.38888888888889
332181.275006795,1.38888888888889
332181.342004945,1.38888888888889
332181.408007482,1.37776738580562
332181.475005632,1.28471439988061
332181.542003782,1.1916614139556
332181.608006319,1.11111111111111
332181.675004469,1.11111111111111
332181.742002894,1.11111111111111
332181.808005155,1.11111111111111
332181.87500358,1.11111111111111
332181.94200173,1.11111111111111
332182.008004267,1.11111111111111
332182.075002417,1.11111111111111
332182.142000567,1.11111111111111
332182.208003104,1.13334195478043
332182.275001254,1.31944792657628
332182.341999678,1.50555466234768
332182.40800194,1.66666666666667
332182.475000365,1.66666666666667
332182.541998515,1.66666666666667
332182.608001052,1.66666666666667
332182.674999202,1.66666666666667
332182.742007528,1.66666666666667
332182.807999889,1.66666666666667
332182.874998038,1.66666666666667
332182.942006364,1.66666666666667
332183.007998725,1.66666666666667
332183.075007051,1.66666666666667
332183.142005201,1.66666666666667
332183.208007738,1.65554480835821
332183.275005888,1.56249182246029
332183.342004313,1.46943845457459
332183.408006575,1.38888888888889
332183.475005,1.38888888888889
332183.542003149,1.38888888888889
332183.608005686,1.38888888888889
332183.675003836,1.38888888888889
332183.742001986,1.38888888888889
332183.808004523,1.38888888888889
332183.875002673,1.38888888888889
332183.942000823,1.38888888888889
332184.008003359,1.38888888888889
332184.075001509,1.38888888888889
332184.141999934,1.38888888888889
332184.208002196,1.38888888888889
332184.275000621,1.38888888888889
332184.341998771,1.38888888888889
332184.408001308,1.38888888888889
332184.474999458,1.38888888888889
332184.542007784,1.38888888888889
332184.609005933,1.41390537076562
332184.674998294,1.59721748397715
332184.74200662,1.78335172286833
332184.80900477,1.94444444444444
332184.875007307,1.94444444444444
332184.942005457,1.94444444444444
332185.009003882,1.94444444444444
332185.075006144,1.94444444444444
332185.142004568,1.94444444444444
332185.209002718,1.94444444444444
332185.275005255,1.94444444444444
332185.342003405,1.94444444444444
332185.409001555,1.94444444444444
332185.475004092,1.94444444444444
332185.542002242,1.94444444444444
332185.609000667,1.93194351859218
332185.675002928,1.84027371042652
332185.742001353,1.74722034254082
332185.808999503,1.66666666666667
332185.87500204,1.66666666666667
332185.94200019,1.66666666666667
332186.00899834,1.69166205505721
332186.075000877,1.87500243536407
332186.141999027,2.06110840715992
332186.209007353,2.22222222222222
332186.274999713,2.22222222222222
332186.341997863,2.22222222222222
332186.409006189,2.22222222222222
332186.47499855,2.22222222222222
332186.542006876,2.22222222222222
332186.609005301,2.22222222222222
332186.675007563,2.22222222222222
332186.742005988,2.22222222222222
332186.809004137,2.22222222222222
332186.875006674,2.22222222222222
332186.942004824,2.22222222222222
332187.009002974,2.20971809155316
332187.075005511,2.11804790139973
332187.142003661,2.0249949155018
332187.209001811,1.94444444444444
332187.275004348,1.94444444444444
332187.342002497,1.94444444444444
332187.409000922,1.94444444444444
332187.475003184,1.94444444444444
332187.542001609,1.94444444444444
332187.608999759,1.94444444444444
332187.675002296,1.94444444444444
332187.742000446,1.94444444444444
332187.808998596,1.96944054329183
332187.875001132,2.15278092359869
332187.941999282,2.33888689539453
332188.009007608,2.5
332188.074999969,2.5
332188.141998394,2.5
332188.209006445,2.5
332188.274999081,2.5
332188.342007132,2.5
332188.409005557,2.52501543495455
332188.475007818,2.70835505133922
332188.542006243,2.89446178716478
332188.609004393,3.05555555555556
332188.67500693,3.05555555555556
332188.74200508,3.05555555555556
332188.80900323,3.04305106965807
332188.875005767,2.95138087950464
332188.942003917,2.85832789360672
332189.009002341,2.77777777777778
332189.075004603,2.77777777777778
332189.142003028,2.77777777777778
332189.209001178,2.76527614154952
332189.275003715,2.67360595139609
332189.342001865,2.58055296549816
332189.409000015,2.5
332189.475998165,2.5
332189.542000701,2.5
332189.608998851,2.5
332189.675001388,2.5
332189.741999538,2.5
332189.809007864,2.52502184474255
332189.875000225,2.70833395795408
332189.94199865,2.89444069372548
332190.009006976,3.05555555555556
332190.076005126,3.05555555555556
332190.142007663,3.05555555555556
332190.209005812,3.0430474828535
332190.276003962,2.94999449695558
332190.342006499,2.85832430680215
332190.409004649,2.77777777777778
332190.476002799,2.77777777777778
332190.542005336,2.77777777777778
332190.609003486,2.77777777777778
332190.67600191,2.77777777777778
332190.742004172,2.77777777777778
332190.809002597,2.77777777777778
332190.875004859,2.77777777777778
332190.942003284,2.77777777777778
332191.009001434,2.77777777777778
332191.075003971,2.77777777777778
332191.142002121,2.77777777777778
332191.20900027,2.77777777777778
332191.275998695,2.77777777777778
332191.342000957,2.77777777777778
332191.408999382,2.77777777777778
332191.476007433,2.77777777777778
332191.542000069,2.77777777777778
332191.608998219,2.77777777777778
332191.676006545,2.77777777777778
332191.741998905,2.77777777777778
332191.809007231,2.77777777777778
332191.876005381,2.77777777777778
332191.942007918,2.77777777777778
332192.009006068,2.77777777777778
332192.076004218,2.77777777777778
332192.142006755,2.77777777777778
332192.209004905,2.77777777777778
332192.27600333,2.77777777777778
332192.342005591,2.77777777777778
332192.409004016,2.77777777777778
332192.476002166,2.77777777777778
332192.542004703,2.77777777777778
332192.609002853,2.77777777777778
332192.676001003,2.77777777777778
332192.74200354,2.77777777777778
332192.80900169,2.77777777777778
332192.875999839,2.77777777777778
332192.942002376,2.77777777777778
332193.009000526,2.80277923949098
332193.075998951,2.98888597526238
332193.142001213,3.17222559159369
332193.208999638,3.33333333333333
332193.276007964,3.33333333333333
332193.342000325,3.33333333333333
332193.408998474,3.33333333333333
332193.4760068,3.33333333333333
332193.541999161,3.33333333333333
332193.609007487,3.33333333333333
332193.676005637,3.33333333333333
332193.741997998,3.33333333333333
332193.809006324,3.33333333333333
332193.876004474,3.33333333333333
332193.942007011,3.33333333333333
332194.00900516,3.32082616600294
332194.076003585,3.22777279811724
332194.142005847,3.13610298995158
332194.209004272,3.05555555555556
332194.276002422,3.05555555555556
332194.342004959,3.05555555555556
332194.409003109,3.05555555555556
332194.476001259,3.05555555555556
332194.542003796,3.05555555555556
332194.609001945,3.05555555555556
332194.67600037,3.05555555555556
332194.742002632,3.05555555555556
332194.809001057,3.05555555555556
332194.875999207,3.05555555555556
332194.942001744,3.05555555555556
332195.008999894,3.04305570331126
332195.075998043,2.95000271741333
332195.14200058,2.8583325272599
332195.20899873,2.77777777777778
332195.276007056,2.77777777777778
332195.341999417,2.77777777777778
332195.409007743,2.76526702363917
332195.476005893,2.67221403771416
332195.543004318,2.57916066980138
332195.60900658,2.5
332195.676005004,2.5
332195.743003154,2.5
332195.809005691,2.5
332195.876003841,2.5
332195.943001991,2.5
332196.009004528,2.5
332196.076002678,2.5
332196.143000828,2.5
332196.209003365,2.5
332196.276001514,2.5
332196.342999939,2.5
332196.409002201,2.5
332196.476000626,2.5
332196.542998776,2.5
332196.609001313,2.5
332196.675999463,2.5
332196.743007789,2.5
332196.809000149,2.48749979252728
332196.875998299,2.39444680662936
332196.943006625,2.30137968718377
332197.008998986,2.22222222222222
332197.076007312,2.22222222222222
332197.143005462,2.22222222222222
332197.208998098,2.20972486441873
332197.276006149,2.11665812696091
332197.343004573,2.02360475907521
332197.409006835,1.94444444444444
332197.47600526,1.94444444444444
332197.54300341,1.94444444444444
332197.609005947,1.94444444444444
332197.676004097,1.94444444444444
332197.743002247,1.94444444444444
332197.809004784,1.93193780049793
332197.876002933,1.83888481460001
332197.943001358,1.74583144671431
332198.00900362,1.66666666666667
332198.076002045,1.66666666666667
332198.143000195,1.66666666666667
332198.209002732,1.66666666666667
332198.276000882,1.66666666666667
332198.342999032,1.66666666666667
332198.409001569,1.66666666666667
